codigo,distrito,departamento,municipio,establecimiento,direccion,telefono,supervisor,director,sector,area,status,modalidad,jornada,plan
09-23-0040-46,09-020,QUETZALTENANGO,LA ESPERANZA,COLEGIO IDEA,3RA. AVENIDA 1-30 ZONA 3,56175661,JORGE MARIO ROJAS FERNANDEZ,JORGE LUIS FERNÁNDEZ SOTOVANDO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,A DISTANCIA
09-23-0041-46,09-020,QUETZALTENANGO,LA ESPERANZA,COLEGIO IDEA (POR MADUREZ),3RA. AVENIDA 1-30 ZONA 3,56175661,JORGE MARIO ROJAS FERNANDEZ,JORGE LUIS FERNÁNDEZ SOTOVANDO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,A DISTANCIA
09-23-3806-46,09-020,QUETZALTENANGO,LA ESPERANZA,COLEGIO PRIVADO MIXTO ISAAC NEWTON,2A. CALLE 2-85 ZONA 3,77721231,JORGE MARIO ROJAS FERNANDEZ,FABIO PATRICIO MAZARIEGOS,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR)
09-24-0027-46,09-035,QUETZALTENANGO,PALESTINA DE LOS ALTOS,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,1A. AVENIDA CALLE 1-57 ZONA 1 PALESTINA DE LOS ALTOS,40296767,ESTEBAN FABIAN JOACHIN LOPEZ,JUAN ALBERTO LÓPEZ CIFUENTES,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR)
09-24-0030-46,09-035,QUETZALTENANGO,PALESTINA DE LOS ALTOS,COLEGIO PRIVADO MIXTO NIELS BORH,SECTOR EL CAMPO,49186444,ESTEBAN FABIAN JOACHIN LOPEZ,RAFAEL MELGUER MAZARIEGOS OCHOA,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
09-24-0035-46,09-012,QUETZALTENANGO,PALESTINA DE LOS ALTOS,CEEX-PALESTINA DE LOS ALTOS,A LA PAR DEL VIVERO FERESTAL MUNICIPAL ZONA 2,32278427,JUAN JOSE COLOP COLOP,INGRID MARLENY MÉNDEZ ROMERO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA
09-24-4075-46,09-035,QUETZALTENANGO,PALESTINA DE LOS ALTOS,INSTITUTO MUNICIPAL BR. WERNER GADIEL MORALES HERNANDEZ,PALESTINA DE LOS ALTOS,53556266,ESTEBAN FABIAN JOACHIN LOPEZ,ONILIA JOVITA DE LEÓN CALDERÓN,MUNICIPAL,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA
14-01-0077-46,14-001,QUICHE,SANTA CRUZ DEL QUICHE,INSTITUTO ADOLFO V HALL,KILOMETRO 161 ENTRADA A SANTA CRUZ DEL QUICHE ANTIGUA ZONA MILITAR,77551548.0,JOSE OSCAR TIPAZ VELASQUEZ,CORONEL DE INFNTERIA DEM. MARVIN JUAN CARLOS GARCÍA PONCE,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR)
14-01-0079-46,14-036,QUICHE,SANTA CRUZ DEL QUICHE,COLEGIO EVANGELICO METODISTA UTATLAN,4A CALLE Y 6A-12 ZONA 5,77551551.0,GONZALO VENTURA LUX,LUIS HUMBERTO ECHEVERRÍA GIL,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR)
14-01-0080-46,14-036,QUICHE,SANTA CRUZ DEL QUICHE,LICEO MIXTO 'QUICHE',2AV. 6-27 ZONA 5,77551705.0,GONZALO VENTURA LUX,,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,NOCTURNA,DIARIO(REGULAR)
14-01-0085-46,14-001,QUICHE,SANTA CRUZ DEL QUICHE,INSTITUTO NORMAL MIXTO JUAN DE LEON,12 CALLE 0-36 ZONA 5,77551966.0,JOSE OSCAR TIPAZ VELASQUEZ,ASTRID MIRTALA VALDEZ GOMEZ,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
14-01-0090-46,14-036,QUICHE,SANTA CRUZ DEL QUICHE,COLEGIO MIXTO BILINGUE INTERCULTURAL Q´IJ,11A. CALLE 06-03 ZONA 1,77550476.0,GONZALO VENTURA LUX,TOMAS ALVAREZ ORTIZ,PRIVADO,URBANA,ABIERTA,BILINGUE,DOBLE,FIN DE SEMANA
14-01-0108-46,14-036,QUICHE,SANTA CRUZ DEL QUICHE,COLEGIO TECNICO AVANZADO,4A. AVENIDA 20-174 ZONA 4,77554695.0,GONZALO VENTURA LUX,JACQUELINE ARGENTINA SOLARES,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR)
14-01-0110-46,14-036,QUICHE,SANTA CRUZ DEL QUICHE,LICEO TECNOLOGICO DE OCCIDENTE LA PREPARATORIA,9A. AVENIDA ENTRE 4A. Y 5A. CALLE ZONA 2,77563645.0,GONZALO VENTURA LUX,EBERTH ANTULIO RODAS ESTRADA,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA
14-01-0112-46,14-001,QUICHE,SANTA CRUZ DEL QUICHE,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,20 CALLE FINAL ZONA 4 COLONIA LOS CELAJES,77554630.0,JOSE OSCAR TIPAZ VELASQUEZ,TIMOTEA VIVIANA REYNOSO TAVICO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
14-01-0115-46,14-001,QUICHE,SANTA CRUZ DEL QUICHE,INSTITUTO NORMAL MIXTO JUAN DE LEON,12 CALLE 0-36 ZONA 5,77656620.0,JOSE OSCAR TIPAZ VELASQUEZ,JORGE HUMBERTO MOTTA CANO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR)
14-01-0163-46,14-036,QUICHE,SANTA CRUZ DEL QUICHE,COLEGIO EVANGELICO METODISTA JOHN WESLEY,6TA. AVENIDA 00-002 DE LA ZONA 1,77563692.0,GONZALO VENTURA LUX,FAUSTO GILBERTO NATARENO LOPEZ,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
14-01-0166-46,14-036,QUICHE,SANTA CRUZ DEL QUICHE,LICEO MIXTO QUICHE,2A. AVENIDA 6-27 ZONA 5,77551705.0,GONZALO VENTURA LUX,DAVID ARTURO MOGOLLON AREVALO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR)
14-01-0167-46,14-036,QUICHE,SANTA CRUZ DEL QUICHE,COLEGIO MULTIEDUCATIVO LA REFORMA,3A. AVENIDA 4-35 ZONA 1,77563633.0,GONZALO VENTURA LUX,AVELINO ARMANDO LEON ZACARIAS,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA
14-01-0181-46,14-036,QUICHE,SANTA CRUZ DEL QUICHE,INSTITUTO PRIVADO MIXTO CIENCIA Y CULTURA,1A. CALLE 13-41 ZONA 2,77563487.0,GONZALO VENTURA LUX,ELMER ROLANDO PACHECO NORIEGA,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA
14-01-0183-46,14-036,QUICHE,SANTA CRUZ DEL QUICHE,COLEGIO CIENTIFICO INTEGRAL EINSTEIN,14 AVENIDA 2-38 ZONA 3,49854279.0,GONZALO VENTURA LUX,CARLOS ENRIQUE CHAYANNY DELGADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
14-01-0186-46,14-036,QUICHE,SANTA CRUZ DEL QUICHE,COLEGIO MIXTO BILINGUE INTERCULTURAL Q IJ,11 CALLE 6-03 ZONA 1,77550476.0,GONZALO VENTURA LUX,TOMAS ALVAREZ ORTIZ,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA
14-01-0189-46,14-036,QUICHE,SANTA CRUZ DEL QUICHE,COLEGIO MIXTO BILINGUE INTERCULTURAL Q IJ,11 CALLE 6-03 ZONA 1,77550476.0,GONZALO VENTURA LUX,TOMAS ALVAREZ ORTIZ,PRIVADO,URBANA,ABIERTA,BILINGUE,DOBLE,A DISTANCIA
14-01-0193-46,14-036,QUICHE,SANTA CRUZ DEL QUICHE,LICEO TECNOLOGICO DE OCCIDENTE LA PREPARATORIA,4A. CALLE Y 9A. AVENIDA ZONA 2,77563645.0,GONZALO VENTURA LUX,DINA GUADALUPE VILLATORO LOARCA,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,DIARIO(REGULAR)
14-01-0195-46,14-036,QUICHE,SANTA CRUZ DEL QUICHE,COLEGIO NUESTRA SENORA DEL ROSARIO,SANTA CRUZ DEL QUICHE,77552429.0,GONZALO VENTURA LUX,AGUSTINA IRMA CAMACHO REYNA,PRIVADO,URBANA,CERRADA TEMPORALMENTE,BILINGUE,MATUTINA,DIARIO(REGULAR)
14-01-0199-46,14-036,QUICHE,SANTA CRUZ DEL QUICHE,COLEGIO NUESTRA SENORA DEL ROSARIO,SANTA CRUZ DEL QUICHE,77552429.0,GONZALO VENTURA LUX,ESPERANZA SÁNCHEZ CORTÉZ,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR)
14-01-0210-46,14-036,QUICHE,SANTA CRUZ DEL QUICHE,COLEGIO EJECUTIVO PRE-UNIVERSITARIO EN COMPUTACION CLASSE,0 AV. 8-24 A ZONA 6,77563714.0,GONZALO VENTURA LUX,ERVIN WALDERMAR VELASQUEZ BATEN,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA
14-01-0227-46,14-036,QUICHE,SANTA CRUZ DEL QUICHE,LICEO TECNOLOGICO DE OCCIDENTE LA PREPARATORIA,9A. AVENIDA 4-65 ZONA 2,77563645.0,GONZALO VENTURA LUX,DINA GUADALUPE VILLATOTO LOARCA,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA
14-01-0230-46,14-036,QUICHE,SANTA CRUZ DEL QUICHE,COLEGIO SAN FRANCISCO JAVIER DE QUICHE,KILOMETRO 166.9 ALDEA EL CARMEN CHITATUL,79638520.0,GONZALO VENTURA LUX,GLENDA FAVIOLA VICENTE ZAPETA,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR)
14-01-0231-46,14-001,QUICHE,SANTA CRUZ DEL QUICHE,ESCUELA NORMAL BILINGUE INTERCULTURAL K´ ICHE´ TIJOB´ ÄL UTUX MAYAB´ WINÄQ OXLAJUJ TZ´ I´,CASERIO BUENA VISTA XATINAP V,77563721.0,JOSE OSCAR TIPAZ VELASQUEZ,FRANCISCO TZOC MEJÍA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR)
14-01-0235-46,14-036,QUICHE,SANTA CRUZ DEL QUICHE,LICEO TECNOLOGICO DE OCCIDENTE LA PREPARATORIA,9A. AVENIDA 4-56 ZONA 2,77563645.0,GONZALO VENTURA LUX,DINA GUADALUPE VILLATORO LOARCA,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR)
14-01-0236-46,14-001,QUICHE,SANTA CRUZ DEL QUICHE,INSTITUTO TECNICO DE NIVEL MEDIO,20 CALLE FINAL DE LA ZONA CUATRO COLONIA LOS CELAJES,41511566.0,JOSE OSCAR TIPAZ VELASQUEZ,GABRIELA ALEJANDRA AFRE PÉREZ DE DELGADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR)
14-01-0242-46,14-036,QUICHE,SANTA CRUZ DEL QUICHE,INSTITUTO PRIVADO MIXTO CIENCIA Y CULTURA,1A. CALLE 13-41 ZONA 2,77563487.0,GONZALO VENTURA LUX,IBERTO DE LEÓN ORELLANA,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA
14-01-0243-46,14-036,QUICHE,SANTA CRUZ DEL QUICHE,LICEO MIXTO QUICHE,2A. AVENIDA 6-27 ZONA 5,77551705.0,GONZALO VENTURA LUX,DAVID ARTURO MOGOLLÓN ARÉVALO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA
14-01-0247-46,14-036,QUICHE,SANTA CRUZ DEL QUICHE,LICEO TECNOLOGICO LA PREPARATORIA,9A. AV. 4-65 ZONA 2,77563645.0,GONZALO VENTURA LUX,LEIVI MARILÍ MORALES GÓMEZ,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR)
14-01-0249-46,14-036,QUICHE,SANTA CRUZ DEL QUICHE,INSTITUTO PRIVADO TECNICO INDUSTRIAL QUICHE,2A. AVENIDA A 14-224 ZONA 2,77563722.0,GONZALO VENTURA LUX,MARIO EDWIN MALDONADO FUENTES,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR)
14-01-0255-46,14-036,QUICHE,SANTA CRUZ DEL QUICHE,INSTITUTO PRIVADO TECNICO INDUSTRIAL QUICHE,2A. AVENIDA A 14-224 ZONA 2,77563722.0,GONZALO VENTURA LUX,MARIO EDWIN MALDONADO FUENTES,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA
14-01-0257-46,14-037,QUICHE,SANTA CRUZ DEL QUICHE,CENTRO DE EDUCACION EXTRAESCOLAR -CEEX-,10A. AVENIDA Y 3A CALLE ZONA 3,57846833.0,GREGORIO LOL HERNANDEZ,KEVIN RONAL MEDRANO LAINES,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
14-01-0259-46,14-036,QUICHE,SANTA CRUZ DEL QUICHE,COLEGIO EJECUTIVO PRE-UNIVERSITARIO EN COMPUTACION CLASSE,0 AVENIDA 8-24 A ZONA 6,77563714.0,GONZALO VENTURA LUX,ERVIN WALDEMAR VELÁSQUEZ BATEN,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR)
14-01-1137-46,14-036,QUICHE,SANTA CRUZ DEL QUICHE,INSTITUTO PRIVADO MIXTO CIENCIA Y CULTURA,1A. CALLE 13-41 ZONA 2,77563487.0,GONZALO VENTURA LUX,ELMER ROLANDO PACHECO NORIEGA,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA
14-01-3544-46,14-036,QUICHE,SANTA CRUZ DEL QUICHE,INSTITUTO PRIVADO TECNICO INDUSTRIAL QUICHE,2A. AVENIDA A 14-224 ZONA 2,77553722.0,GONZALO VENTURA LUX,MARIO EDWIN MALDONADO FUENTES,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
14-01-3848-46,14-036,QUICHE,SANTA CRUZ DEL QUICHE,LICEO CRISTIANO SINAI,CASA FINAL COLONIA GUMARCAAJ,77551805.0,GONZALO VENTURA LUX,,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
14-01-4550-46,14-036,QUICHE,SANTA CRUZ DEL QUICHE,LICEO MIXTO 'QUICHE',2AV. 6-27 ZONA 5,77551705.0,GONZALO VENTURA LUX,,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,SABATINO
14-01-4555-46,14-036,QUICHE,SANTA CRUZ DEL QUICHE,COLEGIO EJECUTIVO PRE-UNIVERSITARIO EN COMPUTACION CLASSE,0 AVENIDA 8-24 A ZONA 6,77563714.0,GONZALO VENTURA LUX,CARLOS ALFONSO HERRERA LUIS,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
14-01-4970-46,25-000,QUICHE,SANTA CRUZ DEL QUICHE,INSTITUTO GUATEMALTECOD DE EDUCACION RADIOFONICA (IGER),SANTA CRUZ DEL QUICHE,,SONIA HAYDEE REYES MONTERROSO,,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,A DISTANCIA
14-01-5098-46,14-001,QUICHE,SANTA CRUZ DEL QUICHE,ESCUELA NORMAL DE EDUCACION FISICA,1A. AVENIDA 12-408 ZONA 5,77551091.0,JOSE OSCAR TIPAZ VELASQUEZ,JUAN NICOLÁS GARCÍA CUTZ,OFICIAL,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR)
14-01-5221-46,14-001,QUICHE,SANTA CRUZ DEL QUICHE,ESCUELA NORMAL BILINGUE INTERCULTURAL K´ICHE´ TIJOB´AL UTUX MAYAB´ WINAQ OXLAJUJ TZ´ I´,CASERIO BUENA VISTA XATINAP V,77563721.0,JOSE OSCAR TIPAZ VELASQUEZ,FRANCISCO TZOC MEJIA,OFICIAL,URBANA,ABIERTA,BILINGUE,DOBLE,DIARIO(REGULAR)
14-01-5679-46,14-036,QUICHE,SANTA CRUZ DEL QUICHE,LICEO TECNOLOGICO DE OCCIDENTE LA PREPARATORIA,5AV. 0-38 ZONA 1,77563645.0,GONZALO VENTURA LUX,,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
14-01-5718-46,14-036,QUICHE,SANTA CRUZ DEL QUICHE,COLEGIO EJECUTIVO PRE-UNIVERSITARIO EN COMPUTACION CLASSE,O AVENIDA 8-24 A ZONA 6,77551133.0,GONZALO VENTURA LUX,ERVIN WALDEMAR VELÁSQUEZ BATEN,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA
14-01-5958-46,14-036,QUICHE,SANTA CRUZ DEL QUICHE,COLEGIO CIENTIFICO DR. EDUARDO SUGER,ALDEA EL CARMEN CHITATUL,55747445.0,GONZALO VENTURA LUX,,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
14-01-5998-46,14-036,QUICHE,SANTA CRUZ DEL QUICHE,COLEGIO PRIVADO 'LICEO MIXTO QUICHE',2A. AVENIDA 6-27 ZONA 5,77551705.0,GONZALO VENTURA LUX,DAVID ARTURO MOGOLLÓN ARÉVALO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA
14-01-5999-46,14-036,QUICHE,SANTA CRUZ DEL QUICHE,COLEGIO PRIVADO 'LICEO MIXTO QUICHE',2A. AVENIDA 6-27 ZONA 5,77551705.0,GONZALO VENTURA LUX,DAVID ARTURO MOGOLLÓN ARÉVALO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
14-01-6070-46,14-036,QUICHE,SANTA CRUZ DEL QUICHE,COLEGIO MULTIEDUCATIVO 'LA REFORMA',9A AVENIDA 0-53 ZONA 3,77563633.0,GONZALO VENTURA LUX,,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
14-01-6071-46,14-036,QUICHE,SANTA CRUZ DEL QUICHE,COLEGIO MIXTO BILINGUE INTERCULTURAL Q IJ,11 CALLE 06-03 ZONA 1,77550476.0,GONZALO VENTURA LUX,TOMAS ALVAREZ ORTIZ,PRIVADO,URBANA,ABIERTA,BILINGUE,VESPERTINA,DIARIO(REGULAR)
14-01-6083-46,14-036,QUICHE,SANTA CRUZ DEL QUICHE,COLEGIO MIXTO BILINGUE INTERCULTURAL 'Q'IJ',11 CALLE 06-03 ZONA 1,,GONZALO VENTURA LUX,,PRIVADO,URBANA,CERRADA TEMPORALMENTE,BILINGUE,MATUTINA,DIARIO(REGULAR)
14-01-6123-46,14-001,QUICHE,SANTA CRUZ DEL QUICHE,INSTITUTO TECNICO DE NIVEL MEDIO,FINAL DE LA ZONA 4 COLONIA LOS CELAJES,41511566.0,JOSE OSCAR TIPAZ VELASQUEZ,GABRIELA ALEJANDRA AFRE PÉREZ DE DELGADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR)
14-02-0027-46,14-003,QUICHE,CHICHE,COLEGIO EVANGELICO ADONAI,CHICHÉ,33587539.0,JUAN LEON PONCIO,FRANCISCO FELIX PIXCAR SAQUIC,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
14-03-0027-46,14-004,QUICHE,CHINIQUE,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,ALDEA AGUA TIBIA,,SEBASTIANA CHIVALAN GONZALEZ,MIGUEL LUCAS PACHECO OSORIO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
14-03-0040-46,14-004,QUICHE,CHINIQUE,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,ALDEA AGUA TIBIA,49869579.0,SEBASTIANA CHIVALAN GONZALEZ,MIGUEL LUCAS PACHECO,OFICIAL,RURAL,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,DIARIO(REGULAR)
14-04-0033-46,14-036,QUICHE,ZACUALPA,LICEO INTERCULTURAL ZACUALPA,4A. AVENIDA 3-43 ZONA 2,,GONZALO VENTURA LUX,MIGUEL ANGEL CORDOVA AREVALO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
14-04-0039-46,14-005,QUICHE,ZACUALPA,CENTRO EDUCATIVO RI TINAMIT KUWALSAJ RIB FE Y ALEGRIA NO. 11,ZACUALPA,77366105.0,MARVIN ELI RAMOS ROSALES,FRANCISCO HAROLDO BERREONDO CABRERA,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
14-04-0048-46,14-005,QUICHE,ZACUALPA,LICEO INTERCULTURAL ZACUALPA,4A. AVENIDA 3-43 ZONA 2,57308053.0,MARVIN ELI RAMOS ROSALES,BYRON ESTUARDO SILVERIO ZAPETA REYNOZO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA
14-04-0050-46,14-004,QUICHE,ZACUALPA,LICEO INTERCULTURAL ZACUALPA,4A. AVENIDA 3-43 ZONA 2,53668614.0,SEBASTIANA CHIVALAN GONZALEZ,BYRON ESTUARDO SILVERIO ZAPETA REYNOZO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA
14-05-0061-46,14-006,QUICHE,CHAJUL,COLEGIO EVANGELICO METODISTA FILADELFIA,CANTON ILOM,45826616.0,HUGO LEONEL BLANCO AGUILAR,ROMUALDO PERFECTO SANTIAGO RAMIREZ,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
14-05-0066-46,14-036,QUICHE,CHAJUL,CENTRO EDUCATIVO MIXTO BILINGUE INTERCULTURAL KAJB AL NO J,ALDEA CHEL,49074250.0,GONZALO VENTURA LUX,ANGEL DOMINGO VASQUEZ GUZMAN,PRIVADO,RURAL,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
14-05-0080-46,14-042,QUICHE,CHAJUL,INSTITUTO DIVERSIFICADO POR COOPERATIVA DE ENSENANZA,CANTÓN VIPATNÁ,32468657.0,MARTA CELIA VENTURA RAMIREZ,DOMINGO MENDOZA RIVERA,COOPERATIVA,URBANA,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR)
14-05-0083-46,14-006,QUICHE,CHAJUL,INSTITUTO DIVERSIFICADO SOCIEDAD IXIL,CANTÓN CHAJUL,47391616.0,HUGO LEONEL BLANCO AGUILAR,HIGINIO GASPAR ASICONA RIVERA,PRIVADO,URBANA,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR)
14-05-0084-46,14-006,QUICHE,CHAJUL,INSTITUTO DIVERSIFICADO MIXTO BILINGUE,CANTÓN ILÓM,51843372.0,HUGO LEONEL BLANCO AGUILAR,GASPAR ASICONA ANAY,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR)
14-05-0091-46,14-037,QUICHE,CHAJUL,CENTRO DE EDUCACION EXTRAESCOLAR -CEEX-,ALDEA ESTRELLA POLAR,55242726.0,GREGORIO LOL HERNANDEZ,NOÉ MATEO DEL BARRIO CABA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR)
14-05-5455-46,14-006,QUICHE,CHAJUL,INSTITUTO DIVERSIFICADO SOCIEDAD IXIL,CANTON ILOM,45947232.0,HUGO LEONEL BLANCO AGUILAR,ROMUALDO PERFECTO SANTIAGO RAMIREZ,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR)
14-05-5456-46,14-006,QUICHE,CHAJUL,INSTITUTO DIVERSIFICADO MIXTO BILINGUE,CHAJUL,,HUGO LEONEL BLANCO AGUILAR,PEDRO CEDILLO MARCOS,PRIVADO,URBANA,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR)
14-06-0020-46,14-007,QUICHE,SANTO TOMAS CHICHICASTENANGO,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,5A. AVENIDA ARCO GUCUMATZ 1-61 ZONA 1,42446716.0,JOSE DOMINGO DE PAZ GIRON,HELIA ROXANA TZOC CHINOL DE TAJIBOY,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
14-06-0038-46,14-007,QUICHE,SANTO TOMAS CHICHICASTENANGO,CENTRO EDUCATIVO ANUNCIATA,CHICHICASTENANGO,30922841.0,JOSE DOMINGO DE PAZ GIRON,OSCAR ARNOLDO GIRÓN SOTO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR)
14-06-0048-46,14-042,QUICHE,SANTO TOMAS CHICHICASTENANGO,INSTITUTO DIVERSIFICADO POR COOPERATIVA,CANTÓN CHICUA PRIMERO,58943514.0,MARTA CELIA VENTURA RAMIREZ,CARLOS LEON MEJIA,COOPERATIVA,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
14-06-0049-46,14-042,QUICHE,SANTO TOMAS CHICHICASTENANGO,INSTITUTO DIVERSIFICADO POR COOPERATIVA,CANTÓN CHICUA PRIMERO,45497329.0,MARTA CELIA VENTURA RAMIREZ,CARLOS LEON MEJIA,COOPERATIVA,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR)
14-06-0060-46,14-042,QUICHE,SANTO TOMAS CHICHICASTENANGO,INSTITUTO DIVERSIFICADO DE EDUCACION POR COOPERATIVA,CANTÓN CHUPOL,49487069.0,MARTA CELIA VENTURA RAMIREZ,MARITZA MARIBEL VENTURA SANTIAGO,COOPERATIVA,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
14-06-0066-46,14-037,QUICHE,SANTO TOMAS CHICHICASTENANGO,CENTRO DE EDUCACION EXTRAESCOLAR -CEEX-,10 CALLE 5-21 ZONA ÚNICA,48745790.0,GREGORIO LOL HERNANDEZ,JORGE ROBERTO XILOJ LEÓN,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
14-06-0070-46,14-007,QUICHE,SANTO TOMAS CHICHICASTENANGO,CENTRO DE ESTUDIOS AVANZADOS NO´J -CEAN-,5A.. AVENIDA FINAL SALIDA A SANTA CRUZ DEL QUICHÉ,47328814.0,JOSE DOMINGO DE PAZ GIRON,FELICIANO POL SÉN,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR)
